Főváros / megye;Település;Szavazókör;Szavazókör címe;Szélességi fok; Hosszúsági fok
BUDAPEST;Budapest XXIII. ker.;3;Budapest, Nyír u. 22, 1237 Hungary;47,4188431;19,1245418
BUDAPEST;Budapest XXIII. ker.;4;Budapest, Dinnyehegyi köz 2, 1237 Hungary;47,4152205;19,1360191
BUDAPEST;Budapest XXIII. ker.;5;Budapest, District XXIII., Hungary;47,3939599;19,122523
BUDAPEST;Budapest XXIII. ker.;6;Budapest, Dinnyehegyi köz 2, 1237 Hungary;47,4152205;19,1360191
BUDAPEST;Budapest XXIII. ker.;7;Budapest, Nyír u. 22, 1237 Hungary;47,4188431;19,1245418
BUDAPEST;Budapest XXIII. ker.;8;Budapest, Csillag u. 1, 1238 Hungary;47,4093823;19,1192019
BUDAPEST;Budapest XXIII. ker.;9;Budapest, Csillag u. 1, 1238 Hungary;47,4093823;19,1192019
BUDAPEST;Budapest XXIII. ker.;10;Budapest, Rézöntő u. 24, 1238 Hungary;47,4086208;19,1166601
BUDAPEST;Budapest XXIII. ker.;11;Budapest, Rézöntő u. 24, 1238 Hungary;47,4086208;19,1166601
BUDAPEST;Budapest XXIII. ker.;12;Budapest, Templom u. 10, 1238 Hungary;47,408582;19,11344
BUDAPEST;Budapest XXIII. ker.;13;Budapest, Táncsics Mihály u. 25-33, 1238 Hungary;47,4049538;19,1120535
BUDAPEST;Budapest XXIII. ker.;14;Budapest, Táncsics Mihály u. 25-33, 1238 Hungary;47,4049538;19,1120535
BUDAPEST;Budapest XXIII. ker.;15;Budapest, Hősök tere 18-20, 1239 Hungary;47,3988749;19,115959
BUDAPEST;Budapest XXIII. ker.;16;Budapest, Hősök tere 18-20, 1239 Hungary;47,3988749;19,115959
BUDAPEST;Budapest XXIII. ker.;17;Budapest, Szitás u. 99, 1238 Hungary;47,4010208;19,1178455
BUDAPEST;Budapest XXIII. ker.;18;Budapest, Szitás u. 99, 1238 Hungary;47,4010208;19,1178455
BUDAPEST;Budapest XXIII. ker.;19;Budapest, Templom u. 167, 1239 Hungary;47,3943444;19,1171945
BUDAPEST;Budapest XXIII. ker.;20;Budapest, Templom u. 167, 1239 Hungary;47,3943444;19,1171945
BUDAPEST;Budapest XXIII. ker.;21;Budapest, Sodronyos u. 28, 1239 Hungary;47,3874721;19,1158393
BUDAPEST;Budapest XXIII. ker.;22;Budapest, Sodronyos u. 28, 1239 Hungary;47,3874721;19,1158393
BUDAPEST;Budapest XXIII. ker.;23;Budapest, Sodronyos u. 28, 1239 Hungary;47,3874721;19,1158393
BUDAPEST;Budapest XXIII. ker.;24;Budapest, Dél u. 2, 1239 Hungary;47,3776225;19,1054228
