ID;Főváros / megye;Település;Szavazókör;Szavazókör címe;Szélességi fok; Hosszúsági fok
1164;BUDAPEST;Budapest XVIII. ker.;19;Budapest, Fülek u. 4, 1185 Hungary;47,4370795;19,211271
1165;BUDAPEST;Budapest XVIII. ker.;20;Budapest, Kassa u. 173, 1185 Hungary;47,4311288;19,2180999
1166;BUDAPEST;Budapest XVIII. ker.;21;Budapest, Kassa u. 173, 1185 Hungary;47,4311288;19,2180999
1167;BUDAPEST;Budapest XVIII. ker.;22;Budapest, Barcika tér 8, 1185 Hungary;47,4280579;19,2272248
1168;BUDAPEST;Budapest XVIII. ker.;23;Budapest, Barcika tér 8, 1185 Hungary;47,4280579;19,2272248
1169;BUDAPEST;Budapest XVIII. ker.;24;Budapest, Üllői út 380, 1184 Hungary;47,446034;19,172373
1170;BUDAPEST;Budapest XVIII. ker.;25;Budapest, Üllői út 380, 1184 Hungary;47,446034;19,172373
1171;BUDAPEST;Budapest XVIII. ker.;26;Budapest, Üllői út 380, 1184 Hungary;47,446034;19,172373
1172;BUDAPEST;Budapest XVIII. ker.;27;Budapest, Reviczky Gyula u. 52-56, 1181 Hungary;47,445377;19,1658025
1173;BUDAPEST;Budapest XVIII. ker.;28;Budapest, Reviczky Gyula u. 52-56, 1181 Hungary;47,445377;19,1658025
1174;BUDAPEST;Budapest XVIII. ker.;29;Budapest, Kondor Béla stny. 7, 1181 Hungary;47,4397329;19,167585
1175;BUDAPEST;Budapest XVIII. ker.;30;Budapest, Kondor Béla stny. 7, 1181 Hungary;47,4397329;19,167585
1176;BUDAPEST;Budapest XVIII. ker.;31;Budapest, Kondor Béla stny. 7, 1181 Hungary;47,4397329;19,167585
1177;BUDAPEST;Budapest XVIII. ker.;32;Budapest, Kondor Béla stny. 7, 1181 Hungary;47,4397329;19,167585
1178;BUDAPEST;Budapest XVIII. ker.;33;Budapest, Kondor Béla stny. 7, 1181 Hungary;47,4397329;19,167585
1179;BUDAPEST;Budapest XVIII. ker.;34;Budapest, Kondor Béla stny. 10, 1181 Hungary;47,438079;19,1664679
1180;BUDAPEST;Budapest XVIII. ker.;35;Budapest, Kondor Béla stny. 10, 1181 Hungary;47,438079;19,1664679
1181;BUDAPEST;Budapest XVIII. ker.;36;Budapest, Kondor Béla stny. 10, 1181 Hungary;47,438079;19,1664679
1182;BUDAPEST;Budapest XVIII. ker.;37;Budapest, Kondor Béla stny. 10, 1181 Hungary;47,438079;19,1664679
1183;BUDAPEST;Budapest XVIII. ker.;38;Budapest, Kondor Béla stny. 10, 1181 Hungary;47,438079;19,1664679
1184;BUDAPEST;Budapest XVIII. ker.;39;Budapest, Kondor Béla stny. 10, 1181 Hungary;47,438079;19,1664679
1185;BUDAPEST;Budapest XVIII. ker.;40;Budapest, Darus u. 3, 1181 Hungary;47,4348828;19,1720633
1186;BUDAPEST;Budapest XVIII. ker.;41;Budapest, Darus u. 3, 1181 Hungary;47,4348828;19,1720633
1187;BUDAPEST;Budapest XVIII. ker.;42;Budapest, Vándor Sándor u. 7, 1181 Hungary;47,4339299;19,169534
1188;BUDAPEST;Budapest XVIII. ker.;43;Budapest, Tövishát u. 8, 1186 Hungary;47,428748;19,1757515
1189;BUDAPEST;Budapest XVIII. ker.;44;Budapest, Tövishát u. 8, 1186 Hungary;47,428748;19,1757515
1190;BUDAPEST;Budapest XVIII. ker.;45;Budapest, Városház u. 1, 1181 Hungary;47,4423685;19,1794812
1191;BUDAPEST;Budapest XVIII. ker.;46;Budapest, Wlassics Gyula u. 69, 1181 Hungary;47,4386547;19,1810372
1192;BUDAPEST;Budapest XVIII. ker.;47;Budapest, Petőfi u. 5, 1181 Hungary;47,4392242;19,1842586
1193;BUDAPEST;Budapest XVIII. ker.;48;Budapest, Wlassics Gyula u. 69, 1181 Hungary;47,4386547;19,1810372
1194;BUDAPEST;Budapest XVIII. ker.;49;Budapest, Wlassics Gyula u. 69, 1181 Hungary;47,4386547;19,1810372
1195;BUDAPEST;Budapest XVIII. ker.;50;Budapest, Petőfi u. 5, 1181 Hungary;47,4392242;19,1842586
1196;BUDAPEST;Budapest XVIII. ker.;51;Budapest, Dráva u. 34, 1182 Hungary;47,4305707;19,1887834
1197;BUDAPEST;Budapest XVIII. ker.;52;Budapest, Brassó u. 1, 1182 Hungary;47,4280158;19,2045429
1198;BUDAPEST;Budapest XVIII. ker.;53;Budapest, Marosvásárhely u. 6, 1182 Hungary;47,429607;19,2144153
1199;BUDAPEST;Budapest XVIII. ker.;54;Budapest, Brassó u. 1, 1182 Hungary;47,4280158;19,2045429
1200;BUDAPEST;Budapest XVIII. ker.;55;Budapest, Brassó u. 1, 1182 Hungary;47,4280158;19,2045429
1201;BUDAPEST;Budapest XVIII. ker.;56;Budapest, Halomi út 113a, 1182 Hungary;47,4195195;19,2162392
1202;BUDAPEST;Budapest XVIII. ker.;57;Budapest, Kandó tér 1, 1182 Hungary;47,4207975;19,217954
1203;BUDAPEST;Budapest XVIII. ker.;58;Budapest, Kandó tér 1, 1182 Hungary;47,4207975;19,217954
1204;BUDAPEST;Budapest XVIII. ker.;59;Budapest, Kandó tér 1, 1182 Hungary;47,4207975;19,217954
1205;BUDAPEST;Budapest XVIII. ker.;60;Budapest, Kandó tér 1, 1182 Hungary;47,4207975;19,217954
1206;BUDAPEST;Budapest XVIII. ker.;61;Budapest, Bükk u. 8, 1188 Hungary;47,411554;19,203631
1207;BUDAPEST;Budapest XVIII. ker.;62;Budapest, Nemes u. 56, 1188 Hungary;47,4088698;19,1935559
1208;BUDAPEST;Budapest XVIII. ker.;63;Budapest, Nemes u. 56, 1188 Hungary;47,4088698;19,1935559
1209;BUDAPEST;Budapest XVIII. ker.;64;Budapest, Kapocs u. 56, 1188 Hungary;47,4018712;19,2020111
1210;BUDAPEST;Budapest XVIII. ker.;65;Budapest, Kapocs u. 56, 1188 Hungary;47,4018712;19,2020111
1211;BUDAPEST;Budapest XVIII. ker.;66;Budapest, Ady Endre u. 127, 1188 Hungary;47,4014;19,1961161
1212;BUDAPEST;Budapest XVIII. ker.;67;Budapest, Ady Endre u. 127, 1188 Hungary;47,4014;19,1961161
1213;BUDAPEST;Budapest XVIII. ker.;68;Budapest, Ady Endre u. 127, 1188 Hungary;47,4014;19,1961161
1214;BUDAPEST;Budapest XVIII. ker.;69;Budapest, Ady Endre u. 46, 1188 Hungary;47,410293;19,183738
1215;BUDAPEST;Budapest XVIII. ker.;70;Budapest, Ady Endre u. 46, 1188 Hungary;47,410293;19,183738
1216;BUDAPEST;Budapest XVIII. ker.;71;Budapest, Ady Endre u. 46, 1188 Hungary;47,410293;19,183738
1217;BUDAPEST;Budapest XVIII. ker.;72;Budapest, Táncsics Mihály u. 53, 1188 Hungary;47,406538;19,1759091
1218;BUDAPEST;Budapest XVIII. ker.;73;Budapest, Eke u. 16, 1188 Hungary;47,4049989;19,1777077
1219;BUDAPEST;Budapest XVIII. ker.;74;Budapest, Táncsics Mihály u. 53, 1188 Hungary;47,406538;19,1759091
1220;BUDAPEST;Budapest XVIII. ker.;75;Budapest, Nagykőrösi út 55, 1188 Hungary;47,4026777;19,1872553
1221;BUDAPEST;Budapest XVIII. ker.;76;Budapest, Nagykőrösi út 55, 1188 Hungary;47,4026777;19,1872553
1222;BUDAPEST;Budapest XIX. ker.;1;Budapest, Berzsenyi u. 8, 1191 Hungary;47,4601519;19,1338865
1223;BUDAPEST;Budapest XIX. ker.;2;Budapest, Eötvös u. 13, 1191 Hungary;47,460913;19,1438297
1224;BUDAPEST;Budapest XIX. ker.;3;Budapest, Eötvös u. 13, 1191 Hungary;47,460913;19,1438297
1225;BUDAPEST;Budapest XIX. ker.;4;Budapest, Eötvös u. 13, 1191 Hungary;47,460913;19,1438297
1226;BUDAPEST;Budapest XIX. ker.;5;Budapest, Teleki u. 50, 1191 Hungary;47,4597533;19,1481557
1227;BUDAPEST;Budapest XIX. ker.;6;Budapest, Csokonai u. 9, 1193 Hungary;47,458405;19,150332
1228;BUDAPEST;Budapest XIX. ker.;7;Budapest, Csokonai u. 9, 1193 Hungary;47,458405;19,150332
1229;BUDAPEST;Budapest XIX. ker.;8;Budapest, Csokonai u. 9, 1193 Hungary;47,458405;19,150332
1230;BUDAPEST;Budapest XIX. ker.;9;Budapest, Vécsey u. 13, 1193 Hungary;47,4540337;19,1541459
1231;BUDAPEST;Budapest XIX. ker.;10;Budapest, Csokonai u. 9, 1193 Hungary;47,458405;19,150332
1232;BUDAPEST;Budapest XIX. ker.;11;Budapest, Csokonai u. 9, 1193 Hungary;47,458405;19,150332
1233;BUDAPEST;Budapest XIX. ker.;12;Budapest, Vécsey u. 13, 1193 Hungary;47,4540337;19,1541459
1234;BUDAPEST;Budapest XIX. ker.;13;Budapest, Vécsey u. 13, 1193 Hungary;47,4540337;19,1541459
1235;BUDAPEST;Budapest XIX. ker.;14;Budapest, Berzsenyi u. 8, 1191 Hungary;47,4601519;19,1338865
1236;BUDAPEST;Budapest XIX. ker.;15;Budapest, Berzsenyi u. 8, 1191 Hungary;47,4601519;19,1338865
1237;BUDAPEST;Budapest XIX. ker.;16;Budapest, Berzsenyi u. 8, 1191 Hungary;47,4601519;19,1338865
1238;BUDAPEST;Budapest XIX. ker.;17;Budapest, Dobó Katica u. 18, 1191 Hungary;47,457318;19,138288
1239;BUDAPEST;Budapest XIX. ker.;18;Budapest, Dobó Katica u. 18, 1191 Hungary;47,457318;19,138288
1240;BUDAPEST;Budapest XIX. ker.;19;Budapest, Dobó Katica u. 18, 1191 Hungary;47,457318;19,138288
1241;BUDAPEST;Budapest XIX. ker.;20;Budapest, Fő u. 22, 1191 Hungary;47,4550086;19,1453421
1242;BUDAPEST;Budapest XIX. ker.;21;Budapest, Fő u. 22, 1191 Hungary;47,4550086;19,1453421
1243;BUDAPEST;Budapest XIX. ker.;22;Budapest, Árpád u. 14, 1195 Hungary;47,4525573;19,1486662
1244;BUDAPEST;Budapest XIX. ker.;23;Budapest, Árpád u. 14, 1195 Hungary;47,4525573;19,1486662
1245;BUDAPEST;Budapest XIX. ker.;24;Budapest, Árpád u. 14, 1195 Hungary;47,4525573;19,1486662
1246;BUDAPEST;Budapest XIX. ker.;25;Budapest, Árpád u. 14, 1195 Hungary;47,4525573;19,1486662
1247;BUDAPEST;Budapest XIX. ker.;26;Budapest, Árpád u. 14, 1195 Hungary;47,4525573;19,1486662
1248;BUDAPEST;Budapest XIX. ker.;27;Budapest, Zrínyi u. 6, 1195 Hungary;47,4513628;19,1503933
1249;BUDAPEST;Budapest XIX. ker.;28;Budapest, Zrínyi u. 6, 1195 Hungary;47,4513628;19,1503933
1250;BUDAPEST;Budapest XIX. ker.;29;Budapest, Zrínyi u. 6, 1195 Hungary;47,4513628;19,1503933
1251;BUDAPEST;Budapest XIX. ker.;30;Budapest, Ady Endre út 73, 1196 Hungary;47,4508709;19,1449269
1252;BUDAPEST;Budapest XIX. ker.;31;Budapest, Pannónia út 12, 1192 Hungary;47,459917;19,126899
1253;BUDAPEST;Budapest XIX. ker.;32;Budapest, Pannónia út 12, 1192 Hungary;47,459917;19,126899
1254;BUDAPEST;Budapest XIX. ker.;33;Budapest, Pannónia út 12, 1192 Hungary;47,459917;19,126899
1255;BUDAPEST;Budapest XIX. ker.;34;Budapest, Hungária út 11, 1192 Hungary;47,4560568;19,1322658
1256;BUDAPEST;Budapest XIX. ker.;35;Budapest, Gutenberg krt. 6, 1192 Hungary;47,454626;19,130167
1257;BUDAPEST;Budapest XIX. ker.;36;Budapest, Hungária út 28, 1192 Hungary;47,455233;19,122635
1258;BUDAPEST;Budapest XIX. ker.;37;Budapest, Hungária út 28, 1192 Hungary;47,455233;19,122635
1259;BUDAPEST;Budapest XIX. ker.;38;Budapest, Hungária út 36, 1192 Hungary;47,455091;19,119704
1260;BUDAPEST;Budapest XIX. ker.;39;Budapest, Hungária út 36, 1192 Hungary;47,455091;19,119704
1261;BUDAPEST;Budapest XIX. ker.;40;Budapest, Gutenberg krt. 6, 1192 Hungary;47,454626;19,130167
1262;BUDAPEST;Budapest XIX. ker.;41;Budapest, Gutenberg krt. 6, 1192 Hungary;47,454626;19,130167
1263;BUDAPEST;Budapest XIX. ker.;42;Budapest, Gutenberg krt. 6, 1192 Hungary;47,454626;19,130167
1264;BUDAPEST;Budapest XIX. ker.;43;Budapest, Petőfi u. 56, 1196 Hungary;47,451526;19,1435301
1265;BUDAPEST;Budapest XIX. ker.;44;Budapest, Petőfi u. 56, 1196 Hungary;47,451526;19,1435301
1266;BUDAPEST;Budapest XIX. ker.;45;Budapest, Petőfi u. 56, 1196 Hungary;47,451526;19,1435301
1267;BUDAPEST;Budapest XIX. ker.;46;Budapest, Ady Endre út 73, 1196 Hungary;47,4508709;19,1449269
1268;BUDAPEST;Budapest XIX. ker.;47;Budapest, Szegfű u. 10, 1194 Hungary;47,4450694;19,1478154
1269;BUDAPEST;Budapest XIX. ker.;48;Budapest, Szegfű u. 10, 1194 Hungary;47,4450694;19,1478154
1270;BUDAPEST;Budapest XIX. ker.;49;Budapest, Szegfű u. 10, 1194 Hungary;47,4450694;19,1478154
1271;BUDAPEST;Budapest XIX. ker.;50;Budapest, Fő u. 143, 1196 Hungary;47,4473355;19,1335893
1272;BUDAPEST;Budapest XIX. ker.;51;Budapest, Fő u. 143, 1196 Hungary;47,4473355;19,1335893
1273;BUDAPEST;Budapest XIX. ker.;52;Budapest, Nádasdy u. 98, 1196 Hungary;47,4438499;19,1388199
1274;BUDAPEST;Budapest XIX. ker.;53;Budapest, Nádasdy u. 98, 1196 Hungary;47,4438499;19,1388199
1275;BUDAPEST;Budapest XIX. ker.;54;Budapest, Csengő u. 1, 1194 Hungary;47,439748;19,1393824
1276;BUDAPEST;Budapest XIX. ker.;55;Budapest, Katona József u. 2, 1194 Hungary;47,4387955;19,1472765
1277;BUDAPEST;Budapest XIX. ker.;56;Budapest, Kelet u. 8, 1194 Hungary;47,4361209;19,1598507
1278;BUDAPEST;Budapest XIX. ker.;57;Budapest, Beszterce u. 6, 1194 Hungary;47,4342025;19,1645714
1279;BUDAPEST;Budapest XIX. ker.;58;Budapest, Beszterce u. 6, 1194 Hungary;47,4342025;19,1645714
1280;BUDAPEST;Budapest XX. ker.;1;Budapest, Serény u. 1, 1203 Hungary;47,4357935;19,0941311
1281;BUDAPEST;Budapest XX. ker.;2;Budapest, Serény u. 1, 1203 Hungary;47,4357935;19,0941311
1282;BUDAPEST;Budapest XX. ker.;3;Budapest, Bíró Mihály u. 1, 1203 Hungary;47,437859;19,098615
1283;BUDAPEST;Budapest XX. ker.;4;Budapest, János u. 4, 1203 Hungary;47,439334;19,099027
1284;BUDAPEST;Budapest XX. ker.;5;Budapest, János u. 4, 1203 Hungary;47,439334;19,099027
1285;BUDAPEST;Budapest XX. ker.;6;Budapest, János u. 4, 1203 Hungary;47,439334;19,099027
1286;BUDAPEST;Budapest XX. ker.;7;Budapest, János u. 4, 1203 Hungary;47,439334;19,099027
1287;BUDAPEST;Budapest XX. ker.;8;Budapest, Bíró Mihály u. 1, 1203 Hungary;47,437859;19,098615
1288;BUDAPEST;Budapest XX. ker.;9;Budapest, Bíró Mihály u. 1, 1203 Hungary;47,437859;19,098615
1289;BUDAPEST;Budapest XX. ker.;10;Budapest, Lajtha László u. 7, 1203 Hungary;47,4401993;19,099131
1290;BUDAPEST;Budapest XX. ker.;11;Budapest, Lajtha László u. 7, 1203 Hungary;47,4401993;19,099131
1291;BUDAPEST;Budapest XX. ker.;12;Budapest, Lajtha László u. 7, 1203 Hungary;47,4401993;19,099131
1292;BUDAPEST;Budapest XX. ker.;13;Budapest, Ady Endre u. 98, 1204 Hungary;47,43737;19,105707
1293;BUDAPEST;Budapest XX. ker.;14;Budapest, Kálmán u. 15, 1203 Hungary;47,4434946;19,1062377
1294;BUDAPEST;Budapest XX. ker.;15;Budapest, Tátra tér 1, 1204 Hungary;47,442245;19,1122818
1295;BUDAPEST;Budapest XX. ker.;16;Budapest, Kálmán u. 15, 1203 Hungary;47,4434946;19,1062377
1296;BUDAPEST;Budapest XX. ker.;17;Budapest, Kálmán u. 15, 1203 Hungary;47,4434946;19,1062377
1297;BUDAPEST;Budapest XX. ker.;18;Budapest, Rákóczi u. 82, 1205 Hungary;47,4491388;19,1115416
1298;BUDAPEST;Budapest XX. ker.;19;Budapest, Rákóczi u. 82, 1205 Hungary;47,4491388;19,1115416
1299;BUDAPEST;Budapest XX. ker.;20;Budapest, Mártírok útja 47, 1205 Hungary;47,4477296;19,115424
1300;BUDAPEST;Budapest XX. ker.;21;Budapest, Mártírok útja 47, 1205 Hungary;47,4477296;19,115424
1301;BUDAPEST;Budapest XX. ker.;22;Budapest, Mártonffy u. 76-84, 1205 Hungary;47,4445197;19,1229648
1302;BUDAPEST;Budapest XX. ker.;23;Budapest, Mártonffy u. 76-84, 1205 Hungary;47,4445197;19,1229648
1303;BUDAPEST;Budapest XX. ker.;24;Budapest, Tátra tér 1, 1204 Hungary;47,442245;19,1122818
1304;BUDAPEST;Budapest XX. ker.;25;Budapest, Tátra tér 1, 1204 Hungary;47,442245;19,1122818
1305;BUDAPEST;Budapest XX. ker.;26;Budapest, Ady Endre u. 98, 1204 Hungary;47,43737;19,105707
1306;BUDAPEST;Budapest XX. ker.;27;Budapest, Ady Endre u. 98, 1204 Hungary;47,43737;19,105707
1307;BUDAPEST;Budapest XX. ker.;28;Budapest, Ady Endre u. 98, 1204 Hungary;47,43737;19,105707
1308;BUDAPEST;Budapest XX. ker.;29;Budapest, Ady Endre u. 98, 1204 Hungary;47,43737;19,105707
1309;BUDAPEST;Budapest XX. ker.;30;Budapest, Ady Endre u. 98, 1204 Hungary;47,43737;19,105707
1310;BUDAPEST;Budapest XX. ker.;31;Budapest, Ady Endre u. 98, 1204 Hungary;47,43737;19,105707
1311;BUDAPEST;Budapest XX. ker.;32;Budapest, Ady Endre u. 98, 1204 Hungary;47,43737;19,105707
1312;BUDAPEST;Budapest XX. ker.;33;Budapest, Attila u. 25-27, 1201 Hungary;47,432857;19,1008245
1313;BUDAPEST;Budapest XX. ker.;34;Budapest, Ady Endre u. 142, 1204 Hungary;47,4328673;19,1116988
1314;BUDAPEST;Budapest XX. ker.;35;Budapest, Ady Endre u. 142, 1204 Hungary;47,4328673;19,1116988
1315;BUDAPEST;Budapest XX. ker.;36;Budapest, Attila u. 25-27, 1201 Hungary;47,432857;19,1008245
1316;BUDAPEST;Budapest XX. ker.;37;Budapest, Vörösmarty u. 128, 1201 Hungary;47,4259882;19,1139003
1317;BUDAPEST;Budapest XX. ker.;38;Budapest, Lázár u. 20, 1202 Hungary;47,438325;19,1198362
1318;BUDAPEST;Budapest XX. ker.;39;Budapest, Lázár u. 20, 1202 Hungary;47,438325;19,1198362
1319;BUDAPEST;Budapest XX. ker.;40;Budapest, Köztársaság tér 1, 1204 Hungary;47,43334;19,122552
1320;BUDAPEST;Budapest XX. ker.;41;Budapest, Köztársaság tér 1, 1204 Hungary;47,43334;19,122552
1321;BUDAPEST;Budapest XX. ker.;42;Budapest, Lázár u. 20, 1202 Hungary;47,438325;19,1198362
1322;BUDAPEST;Budapest XX. ker.;43;Budapest, Lázár u. 20, 1202 Hungary;47,438325;19,1198362
1323;BUDAPEST;Budapest XX. ker.;44;Budapest, Lázár u. 20, 1202 Hungary;47,438325;19,1198362
1324;BUDAPEST;Budapest XX. ker.;45;Budapest, Lázár u. 20, 1202 Hungary;47,438325;19,1198362
1325;BUDAPEST;Budapest XX. ker.;46;Budapest, Mártírok útja 205, 1202 Hungary;47,4351076;19,1334099
1326;BUDAPEST;Budapest XX. ker.;47;Budapest, Mártírok útja 205, 1202 Hungary;47,4351076;19,1334099
1327;BUDAPEST;Budapest XX. ker.;48;Budapest, Mártírok útja 205, 1202 Hungary;47,4351076;19,1334099
1328;BUDAPEST;Budapest XX. ker.;49;Budapest, Mártírok útja 205, 1202 Hungary;47,4351076;19,1334099
1329;BUDAPEST;Budapest XX. ker.;50;Budapest, Mártírok útja 205, 1202 Hungary;47,4351076;19,1334099
1330;BUDAPEST;Budapest XX. ker.;51;Budapest, Mártírok útja 205, 1202 Hungary;47,4351076;19,1334099
1331;BUDAPEST;Budapest XX. ker.;52;Budapest, Magyarok Nagyasszonya tér 22, 1201 Hungary;47,425394;19,1193743
1332;BUDAPEST;Budapest XX. ker.;53;Budapest, Magyarok Nagyasszonya tér 22, 1201 Hungary;47,425394;19,1193743
1333;BUDAPEST;Budapest XX. ker.;54;Budapest, Magyarok Nagyasszonya tér 22, 1201 Hungary;47,425394;19,1193743
1334;BUDAPEST;Budapest XX. ker.;55;Budapest, Magyarok Nagyasszonya tér 22, 1201 Hungary;47,425394;19,1193743
1335;BUDAPEST;Budapest XX. ker.;56;Budapest, Magyarok Nagyasszonya tér 22, 1201 Hungary;47,425394;19,1193743
1336;BUDAPEST;Budapest XX. ker.;57;Budapest, Magyarok Nagyasszonya tér 22, 1201 Hungary;47,425394;19,1193743
1337;BUDAPEST;Budapest XX. ker.;58;Budapest, Vörösmarty u. 128, 1201 Hungary;47,4259882;19,1139003
1338;BUDAPEST;Budapest XX. ker.;59;Budapest, Vörösmarty u. 128, 1201 Hungary;47,4259882;19,1139003
1339;BUDAPEST;Budapest XX. ker.;60;Budapest, Vörösmarty u. 128, 1201 Hungary;47,4259882;19,1139003
1340;BUDAPEST;Budapest XX. ker.;61;Budapest, Vörösmarty u. 128, 1201 Hungary;47,4259882;19,1139003
1341;BUDAPEST;Budapest XXI. ker.;1;Budapest, Szárcsa u. 9-11, 1213 Hungary;47,3912492;19,1036612
1342;BUDAPEST;Budapest XXI. ker.;2;Budapest, Szent István út 230, 1213 Hungary;47,4012185;19,0947746
1343;BUDAPEST;Budapest XXI. ker.;3;Budapest, Szent István út 230, 1213 Hungary;47,4012185;19,0947746
1344;BUDAPEST;Budapest XXI. ker.;4;Budapest, Szent István út 230, 1213 Hungary;47,4012185;19,0947746
1345;BUDAPEST;Budapest XXI. ker.;5;Budapest, Szent István út 230, 1213 Hungary;47,4012185;19,0947746
1346;BUDAPEST;Budapest XXI. ker.;6;Budapest, Szárcsa u. 9-11, 1213 Hungary;47,3912492;19,1036612
1347;BUDAPEST;Budapest XXI. ker.;7;Budapest, Szárcsa u. 9-11, 1213 Hungary;47,3912492;19,1036612
1348;BUDAPEST;Budapest XXI. ker.;8;Budapest, Szent István út 232, 1213 Hungary;47,4000959;19,0964895
1349;BUDAPEST;Budapest XXI. ker.;9;Budapest, Szent István út 232, 1213 Hungary;47,4000959;19,0964895
1350;BUDAPEST;Budapest XXI. ker.;10;Budapest, Szent István út 232, 1213 Hungary;47,4000959;19,0964895
1351;BUDAPEST;Budapest XXI. ker.;11;Budapest, Szent László u. 84, 1213 Hungary;47,4079585;19,079493
1352;BUDAPEST;Budapest XXI. ker.;12;Budapest, Szent László u. 84, 1213 Hungary;47,4079585;19,079493
1353;BUDAPEST;Budapest XXI. ker.;13;Budapest, Szent László u. 84, 1213 Hungary;47,4079585;19,079493
1354;BUDAPEST;Budapest XXI. ker.;14;Budapest, Szent István út 230, 1213 Hungary;47,4012185;19,0947746
1355;BUDAPEST;Budapest XXI. ker.;15;Budapest, Szent István út 230, 1213 Hungary;47,4012185;19,0947746
1356;BUDAPEST;Budapest XXI. ker.;16;Budapest, Szent István út 230, 1213 Hungary;47,4012185;19,0947746
1357;BUDAPEST;Budapest XXI. ker.;17;Budapest, Hollandi út 8, 1213 Hungary;47,412494;19,097663
1358;BUDAPEST;Budapest XXI. ker.;18;Budapest, Széchenyi István u. 93, 1212 Hungary;47,422088;19,088588
1359;BUDAPEST;Budapest XXI. ker.;19;Budapest, Rákóczi tér 34, 1212 Hungary;47,4227893;19,0806298
1360;BUDAPEST;Budapest XXI. ker.;20;Budapest, Kolozsvári u. 61, 1212 Hungary;47,419113;19,0773586
1361;BUDAPEST;Budapest XXI. ker.;21;Budapest, Táncsics Mihály u. 92, 1212 Hungary;47,4253566;19,0723628
1362;BUDAPEST;Budapest XXI. ker.;22;Budapest, Táncsics Mihály u. 92, 1212 Hungary;47,4253566;19,0723628
1363;BUDAPEST;Budapest XXI. ker.;23;Budapest, Széchenyi István u. 93, 1212 Hungary;47,422088;19,088588
1364;BUDAPEST;Budapest XXI. ker.;24;Budapest, Széchenyi István u. 93, 1212 Hungary;47,422088;19,088588
1365;BUDAPEST;Budapest XXI. ker.;25;Budapest, Széchenyi István u. 93, 1212 Hungary;47,422088;19,088588
1366;BUDAPEST;Budapest XXI. ker.;26;Budapest, District XXI., Hungary;47,4243579;19,066142
1367;BUDAPEST;Budapest XXI. ker.;27;Budapest, Táncsics Mihály u. 69, 1211 Hungary;47,427335;19,072108
1368;BUDAPEST;Budapest XXI. ker.;28;Budapest, Kiss János altábornagy u. 10, 1126 Hungary;47,49396;19,025568
1369;BUDAPEST;Budapest XXI. ker.;29;Budapest, Ady Endre út 61-63, 1215 Hungary;47,434385;19,080701
1370;BUDAPEST;Budapest XXI. ker.;30;Budapest, Csete Balázs u., 1215 Hungary;47,4338138;19,0741059
1371;BUDAPEST;Budapest XXI. ker.;31;Budapest, Csete Balázs u., 1215 Hungary;47,4338138;19,0741059
1372;BUDAPEST;Budapest XXI. ker.;32;Budapest, Kiss János altábornagy u. 10-12, 1211 Hungary;47,433874;19,07219
1373;BUDAPEST;Budapest XXI. ker.;33;Budapest, Csete Balázs u., 1215 Hungary;47,4338138;19,0741059
1374;BUDAPEST;Budapest XXI. ker.;34;Budapest, Ady Endre út 61-63, 1215 Hungary;47,434385;19,080701
1375;BUDAPEST;Budapest XXI. ker.;35;Budapest, Kossuth Lajos u. 12, 1211 Hungary;47,4371332;19,0702284
1376;BUDAPEST;Budapest XXI. ker.;36;Budapest, Kossuth Lajos u. 12, 1211 Hungary;47,4371332;19,0702284
1377;BUDAPEST;Budapest XXI. ker.;37;Budapest, Zrínyi u. 6, 1214 Hungary;47,4141632;19,0594196
1378;BUDAPEST;Budapest XXI. ker.;38;Budapest, Zrínyi u. 6, 1214 Hungary;47,4141632;19,0594196
1379;BUDAPEST;Budapest XXI. ker.;39;Budapest, II. Rákóczi Ferenc utca 106, 1211 Hungary;47,4270475;19,067781
1380;BUDAPEST;Budapest XXI. ker.;40;Budapest, Táncsics Mihály u. 69, 1211 Hungary;47,427335;19,072108
1381;BUDAPEST;Budapest XXI. ker.;41;Budapest, Posztógyár u. 4, 1211 Hungary;47,4213588;19,064157
1382;BUDAPEST;Budapest XXI. ker.;42;Budapest, Posztógyár u. 4, 1211 Hungary;47,4213588;19,064157
1383;BUDAPEST;Budapest XXI. ker.;43;Budapest, II. Rákóczi Ferenc utca 106, 1211 Hungary;47,4270475;19,067781
1384;BUDAPEST;Budapest XXI. ker.;44;Budapest, Táncsics Mihály u. 92, 1212 Hungary;47,4253566;19,0723628
1385;BUDAPEST;Budapest XXI. ker.;45;Budapest, Táncsics Mihály u. 92, 1212 Hungary;47,4253566;19,0723628
1386;BUDAPEST;Budapest XXI. ker.;46;Budapest, Posztógyár u. 4, 1211 Hungary;47,4213588;19,064157
1387;BUDAPEST;Budapest XXI. ker.;47;Budapest, Kossuth Lajos u. 140, 1214 Hungary;47,420005;19,0674129
1388;BUDAPEST;Budapest XXI. ker.;48;Budapest, Kolozsvári u. 61, 1212 Hungary;47,419113;19,0773586
1389;BUDAPEST;Budapest XXI. ker.;49;Budapest, Dr. Koncz János tér 1, 1214 Hungary;47,4134179;19,0681157
1390;BUDAPEST;Budapest XXI. ker.;50;Budapest, Dr. Koncz János tér 1, 1214 Hungary;47,4134179;19,0681157
1391;BUDAPEST;Budapest XXI. ker.;51;Budapest, Simon Bolivar stny. 4, 1214 Hungary;47,41602;19,0662061
